subject,cognitive_affective_mindfulness,engagement_in_self_reflection,need_for_self_reflection,insight,decision_scale,need_for_cognition,cognitive_reflection_test,digit_span,subject_prolific,version,gender,age,education,income,race,phq91,phq92,gad71,gad72,audit,spq,ocir,tas,icar_responses,icar_correct,icar_num_correct,feedback,total_time,timestamp,id,mistakeCounter
A3KS540ITDKGV4,,,,,,,,,,v2,Male,60 years old or older,Trade school,"$50,000-$75,000",,,,,,,,,,,,,,1882845,2023-01-02 14:39:05,158,
A1KPSS6Z35MDC,,,,,,,,,,v2_pilot2,Male,40-49 years old,Bachelor's degree,"$75,000-$100,000",,,,,,,,,,,,,,698176,2023-01-02 14:39:05,159,
A36SM7QM8OK3H6,,,,,,,,,,v2_pilot2,Female,30-39 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,881705,2023-01-02 14:39:05,160,
AH7Z2M3KSQ4DW,,,,,,,,,,v2_pilot2,Female,30-39 years old,Bachelor's degree,"$75,000-$100,000",,,,,,,,,,,,,,1154590,2023-01-02 14:39:05,161,
A1KN5CEN4GQ3E8,,,,,,,,,,v2_pilot2,Female,40-49 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,1005485,2023-01-02 14:39:05,162,
AGQ38QZYDWFO8,,,,,,,,,,v2_pilot2,Female,20-29 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,579296,2023-01-02 14:39:05,163,
A3I40B0FATY8VH,,,,,,,,,,v2_pilot2,Male,20-29 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,726147,2023-01-02 14:39:05,164,
A22PT6K5XNIFLA,,,,,,,,,,v2_pilot2,Female,40-49 years old,Master's Degree,"$25,000-$50,000",,,,,,,,,,,,,,1025454,2023-01-02 14:39:05,165,
A2ONILC0LZKG6Y,,,,,,,,,,v2_pilot2,Female,40-49 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,1335731,2023-01-02 14:39:05,166,
AERUGBNS48Z4N,,,,,,,,,,v2_pilot2,Male,30-39 years old,Bachelor's degree,"Less than $25,000",,,,,,,,,,,,,,647170,2023-01-02 14:39:05,167,
A37GOI3N77WX21,,,,,,,,,,v2_pilot2,Male,30-39 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,688767,2023-01-02 14:39:05,168,
AEWPAZBYA7XE,,,,,,,,,,v2_pilot2,Male,40-49 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,730916,2023-01-02 14:39:05,169,
AMIQGW2E3WYO4,,,,,,,,,,v2_pilot2,Male,30-39 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,1690505,2023-01-02 14:39:05,170,
A4LR95YJIE5IK,,,,,,,,,,v2_pilot2,Male,60 years old or older,High school/GED,"$50,000-$75,000",,,,,,,,,,,,,,1319891,2023-01-02 14:39:05,171,
test,,,,,,,,,,v2_TEST,Female,20-29 years old,High school/GED,"Less than $25,000",,,,,,,,,,,,,,580084,2023-01-02 14:39:05,172,
AD1ILDUXZHASF,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,501433,2023-01-02 14:39:05,173,
A1EDLMO8ACUTBP,,,,,,,,,,v2_pilot3,Male,20-29 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,485908,2023-01-02 14:39:05,174,
ARRZEIWU8NGNQ,,,,,,,,,,v2_pilot3,Female,30-39 years old,Master's Degree,"$50,000-$75,000",,,,,,,,,,,,,,503842,2023-01-02 14:39:05,175,
A2JDUV4XMJSN55,,,,,,,,,,v2_pilot3,Female,30-39 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,629030,2023-01-02 14:39:05,176,
A2IUD6AMHBWKBF,,,,,,,,,,v2_pilot3,Male,40-49 years old,Master's Degree,"$50,000-$75,000",,,,,,,,,,,,,,626586,2023-01-02 14:39:05,177,
A2DQPK76L6YR7A,,,,,,,,,,v2_pilot3,Male,20-29 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,505692,2023-01-02 14:39:05,178,
A2ZDEERVRN5AMC,,,,,,,,,,v2_pilot3,Male,30-39 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,658257,2023-01-02 14:39:05,179,
ALCPF5NANBDSZ,,,,,,,,,,v2_pilot3,Male,30-39 years old,High school/GED,"Less than $25,000",,,,,,,,,,,,,,524258,2023-01-02 14:39:05,180,
A11LNK1U3DT08V,,,,,,,,,,v2_pilot3,Male,20-29 years old,High school/GED,"Less than $25,000",,,,,,,,,,,,,,614129,2023-01-02 14:39:05,181,
A3OU2PDA0ZTT4P,,,,,,,,,,v2_pilot3,Female,30-39 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,607212,2023-01-02 14:39:05,182,
A14W0AXTJ3R19V,,,,,,,,,,v2_pilot3,Female,30-39 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,688530,2023-01-02 14:39:05,183,
A1Q56N80RJLQ7S,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,575016,2023-01-02 14:39:05,184,
A19ZWBQT8A3LIR,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"Less than $25,000",,,,,,,,,,,,,,706106,2023-01-02 14:39:05,185,
A80WPJSYIU9LT,,,,,,,,,,v2_pilot3,Male,20-29 years old,Bachelor's degree,"Less than $25,000",,,,,,,,,,,,,,730698,2023-01-02 14:39:05,186,
A246Y1T3VO38TT,,,,,,,,,,v2_pilot3,Male,30-39 years old,Master's Degree,"$25,000-$50,000",,,,,,,,,,,,,,511063,2023-01-02 14:39:05,187,
A2T5CROJ0FWIJY,,,,,,,,,,v2_pilot3,Female,30-39 years old,Bachelor's degree,"Less than $25,000",,,,,,,,,,,,,,727236,2023-01-02 14:39:05,188,
A38DHLB88V8DL8,,,,,,,,,,v2_pilot3,Female,40-49 years old,Bachelor's degree,"$75,000-$100,000",,,,,,,,,,,,,,807212,2023-01-02 14:39:05,189,
A2EL5K6THWY8CH,,,,,,,,,,v2_pilot3,Male,60 years old or older,Bachelor's degree,"$75,000-$100,000",,,,,,,,,,,,,,671079,2023-01-02 14:39:05,190,
AH00EJ6PK1H3A,,,,,,,,,,v2_pilot3,Male,30-39 years old,High school/GED,"Less than $25,000",,,,,,,,,,,,,,735499,2023-01-02 14:39:05,191,
AAS0V105QISPM,,,,,,,,,,v2_pilot3,Female,40-49 years old,Master's Degree,"More than $100,000",,,,,,,,,,,,,,892344,2023-01-02 14:39:05,192,
A2J1ANUL0BYKUK,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,627911,2023-01-02 14:39:05,193,
A21HYG0E8SK3ZZ,,,,,,,,,,v2_pilot3,Female,30-39 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,886557,2023-01-02 14:39:05,194,
AURYD2FH3FUOQ,,,,,,,,,,v2_pilot3,Female,Prefer not to say,Bachelor's degree,Prefer not to say,,,,,,,,,,,,,,839707,2023-01-02 14:39:05,195,
AGUKOC5210YWQ,,,,,,,,,,v2_pilot3,Male,40-49 years old,Master's Degree,"More than $100,000",,,,,,,,,,,,,,527466,2023-01-02 14:39:05,196,
A3L5PJVWSIAAPB,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,841739,2023-01-02 14:39:05,197,
A1APYLD4DUK33J,,,,,,,,,,v2_pilot3,Male,30-39 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,818769,2023-01-02 14:39:05,198,
A320QA9HJFUOZO,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,554332,2023-01-02 14:39:05,199,
A5P12YJP805RG,,,,,,,,,,v2_pilot3,Male,20-29 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,740862,2023-01-02 14:39:05,200,
A2FGKKWP33DFWS,,,,,,,,,,v2_pilot3,Male,50-59 years old,Bachelor's degree,"$75,000-$100,000",,,,,,,,,,,,,,906773,2023-01-02 14:39:05,201,
A32JEH06T23HDF,,,,,,,,,,v2_pilot3,Female,20-29 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,997336,2023-01-02 14:39:05,202,
A2XFO0X6RCS98M,,,,,,,,,,v2_pilot3,Male,30-39 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,496285,2023-01-02 14:39:05,203,
A2VIKCIM9TZL22,,,,,,,,,,v2_pilot3,Male,20-29 years old,High school/GED,"Less than $25,000",,,,,,,,,,,,,,687424,2023-01-02 14:39:05,204,
AIR4YWDDONXUX,,,,,,,,,,v2_pilot3,Male,40-49 years old,Bachelor's degree,"More than $100,000",,,,,,,,,,,,,,584586,2023-01-02 14:39:05,205,
A36HFMF9Z4BGS8,,,,,,,,,,v2_pilot3,Male,50-59 years old,High school/GED,"$75,000-$100,000",,,,,,,,,,,,,,1005706,2023-01-02 14:39:05,206,
A2W434UNNBRS4L,,,,,,,,,,v2_pilot3,Male,40-49 years old,Bachelor's degree,"Less than $25,000",,,,,,,,,,,,,,960873,2023-01-02 14:39:05,207,
AU34T9OMHN4Z4,,,,,,,,,,v2_pilot3,Female,40-49 years old,High school/GED,"Less than $25,000",,,,,,,,,,,,,,799914,2023-01-02 14:39:05,208,
A40O6S62MI2VC,,,,,,,,,,v2_pilot3,Male,30-39 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,1038976,2023-01-02 14:39:05,209,
A1S1K7134S2VUC,,,,,,,,,,v2_pilot3,Male,50-59 years old,Master's Degree,"Less than $25,000",,,,,,,,,,,,,,971688,2023-01-02 14:39:05,210,
A31TXJQH5S8SVQ,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"Less than $25,000",,,,,,,,,,,,,,725224,2023-01-02 14:39:05,211,
AGKCK081EU63R,,,,,,,,,,v2_pilot3,Male,50-59 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,618737,2023-01-02 14:39:05,212,
A3CH1Z6J9R38G9,,,,,,,,,,v2_pilot3,Male,30-39 years old,Master's Degree,"Less than $25,000",,,,,,,,,,,,,,1082441,2023-01-02 14:39:05,213,
A3L0DCUXI7X3A9,,,,,,,,,,v2_pilot3,Male,40-49 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,947789,2023-01-02 14:39:05,214,
A3EUH97BRHRSI6,,,,,,,,,,v2_pilot3,Male,40-49 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,942052,2023-01-02 14:39:05,215,
A351P2O6QGTCS,,,,,,,,,,v2_pilot3,Female,50-59 years old,Trade school,"$25,000-$50,000",,,,,,,,,,,,,,745124,2023-01-02 14:39:05,216,
A2MWAXV1YRK5GH,,,,,,,,,,v2_pilot3,Female,60 years old or older,Master's Degree,"$75,000-$100,000",,,,,,,,,,,,,,954431,2023-01-02 14:39:05,217,
AV22FQTJNBUZT,,,,,,,,,,v2_pilot3,Female,40-49 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,1128437,2023-01-02 14:39:05,218,
A3BU8UL4W258UU,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,904057,2023-01-02 14:39:05,219,
ARL4T9U18Q3FS,,,,,,,,,,v2_pilot3,Male,40-49 years old,High school/GED,"Less than $25,000",,,,,,,,,,,,,,832618,2023-01-02 14:39:05,220,
A2M3FPQF852HW4,,,,,,,,,,v2_pilot3,Male,20-29 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,521732,2023-01-02 14:39:05,221,
A25CZJEFKXF4UV,,,,,,,,,,v2_pilot3,Male,20-29 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,655397,2023-01-02 14:39:05,222,
A3QA0B0ZI9EBYN,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,1079342,2023-01-02 14:39:05,223,
A1DC5O5XEIMM1M,,,,,,,,,,v2_pilot3,Female,40-49 years old,Master's Degree,"$50,000-$75,000",,,,,,,,,,,,,,797875,2023-01-02 14:39:05,224,
A23H641789ORB4,,,,,,,,,,v2_pilot3,Male,60 years old or older,Bachelor's degree,"$75,000-$100,000",,,,,,,,,,,,,,961690,2023-01-02 14:39:05,225,
A1TARNH07A75CG,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"$75,000-$100,000",,,,,,,,,,,,,,1017586,2023-01-02 14:39:05,226,
A1K8VUKRL53OX,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,689082,2023-01-02 14:39:05,227,
AL51KTD0WITH9,,,,,,,,,,v2_pilot3,Male,50-59 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,913001,2023-01-02 14:39:05,228,
A1N93G08WP4XH7,,,,,,,,,,v2_pilot3,Female,20-29 years old,High school/GED,"$75,000-$100,000",,,,,,,,,,,,,,868920,2023-01-02 14:39:05,229,
A2583YP0HGTKAG,,,,,,,,,,v2_pilot3,Male,40-49 years old,Master's Degree,"$25,000-$50,000",,,,,,,,,,,,,,1114852,2023-01-02 14:39:05,230,
AJTH3H9E7WPS7,,,,,,,,,,v2_pilot3,Female,20-29 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,908785,2023-01-02 14:39:05,231,
AU849EHZNGV2Z,,,,,,,,,,v2_pilot3,Male,30-39 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,919633,2023-01-02 14:39:05,232,
A2YTQDLACTLIBA,,,,,,,,,,v2_pilot3,Female,60 years old or older,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,638806,2023-01-02 14:39:05,233,
A1QT7BQZVOBSY0,,,,,,,,,,v2_pilot3,Female,60 years old or older,Trade school,"$25,000-$50,000",,,,,,,,,,,,,,1125871,2023-01-02 14:39:05,234,
A2NAKIXS3DVGAA,,,,,,,,,,v2_pilot3,Male,20-29 years old,Bachelor's degree,"Less than $25,000",,,,,,,,,,,,,,1044858,2023-01-02 14:39:05,235,
ARI1EMAHUA9PO,,,,,,,,,,v2_pilot3,Male,40-49 years old,Bachelor's degree,"$75,000-$100,000",,,,,,,,,,,,,,604659,2023-01-02 14:39:05,236,
A2APG8MSLJ6G2K,,,,,,,,,,v2_pilot3,Female,60 years old or older,Trade school,"$25,000-$50,000",,,,,,,,,,,,,,975424,2023-01-02 14:39:05,237,
A1UZXOMO6BS6I2,,,,,,,,,,v2_pilot3,Male,20-29 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,1096911,2023-01-02 14:39:05,238,
A1UNBT94I82S8V,,,,,,,,,,v2_pilot3,Male,20-29 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,916474,2023-01-02 14:39:05,239,
AK1Q45RF8A87Z,,,,,,,,,,v2_pilot3,Female,50-59 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,1121510,2023-01-02 14:39:05,240,
A26K8OELA8ZDI9,,,,,,,,,,v2_pilot3,Male,30-39 years old,High school/GED,"Less than $25,000",,,,,,,,,,,,,,1028492,2023-01-02 14:39:05,241,
A3I01W6R600QH9,,,,,,,,,,v2_pilot3,Female,30-39 years old,Bachelor's degree,"$75,000-$100,000",,,,,,,,,,,,,,1269039,2023-01-02 14:39:05,242,
A1M3KGD9H8RTBH,,,,,,,,,,v2_pilot3,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,,,,,,,,,,,,,,1143119,2023-01-02 14:39:05,243,
A2C540RSHGKHTN,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,1305237,2023-01-02 14:39:05,244,
A38I0E8UK53ME5,,,,,,,,,,v2_pilot3,Female,30-39 years old,Bachelor's degree,"More than $100,000",,,,,,,,,,,,,,1062455,2023-01-02 14:39:05,245,
A3CDWPBKYDDASL,,,,,,,,,,v2_pilot3,Male,30-39 years old,Trade school,"$25,000-$50,000",,,,,,,,,,,,,,1133933,2023-01-02 14:39:05,246,
A24GX1OZE6AY04,,,,,,,,,,v2_pilot3,Male,40-49 years old,High school/GED,"Less than $25,000",,,,,,,,,,,,,,805656,2023-01-02 14:39:05,247,
A1G6F1HWIS2K2K,,,,,,,,,,v2_pilot3,Female,50-59 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,1068937,2023-01-02 14:39:05,248,
A2TL53L560W89V,,,,,,,,,,v2_pilot3,Male,60 years old or older,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,1179672,2023-01-02 14:39:05,249,
A1NVJB5O4H7ZCJ,,,,,,,,,,v2_pilot3,Female,50-59 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,901519,2023-01-02 14:39:05,250,
AKMPWFRGTRTI0,,,,,,,,,,v2_pilot3,Male,50-59 years old,Master's Degree,"$75,000-$100,000",,,,,,,,,,,,,,883692,2023-01-02 14:39:05,251,
A337Y4X67PY4QI,,,,,,,,,,v2_pilot3,Female,40-49 years old,Bachelor's degree,"More than $100,000",,,,,,,,,,,,,,599950,2023-01-02 14:39:05,252,
A2MNSQ78CI0ASZ,,,,,,,,,,v2_pilot3,Male,20-29 years old,Bachelor's degree,"$75,000-$100,000",,,,,,,,,,,,,,1315823,2023-01-02 14:39:05,253,
A31P6DWY4XEQX9,,,,,,,,,,v2_pilot3,Male,20-29 years old,Bachelor's degree,"$75,000-$100,000",,,,,,,,,,,,,,1101127,2023-01-02 14:39:05,254,
AQXRHIMQ7UK7O,,,,,,,,,,v2_pilot3,Female,40-49 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,865281,2023-01-02 14:39:05,255,
A9LSEP71DNP4O,,,,,,,,,,v2_pilot3,Male,30-39 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,883167,2023-01-02 14:39:05,256,
A2HOEI5M6G883O,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,1278150,2023-01-02 14:39:05,257,
A1V2H0UF94ATWY,,,,,,,,,,v2_pilot3,Male,60 years old or older,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,1082304,2023-01-02 14:39:05,258,
A4LIJVRU6DG61,,,,,,,,,,v2_pilot3,Male,60 years old or older,Trade school,"Less than $25,000",,,,,,,,,,,,,,1335461,2023-01-02 14:39:05,259,
A3FNC8ELMK8YJA,,,,,,,,,,v2_pilot3,Female,60 years old or older,Master's Degree,"Less than $25,000",,,,,,,,,,,,,,1005295,2023-01-02 14:39:05,260,
A24LB89P1BPKKF,,,,,,,,,,v2_pilot3,Male,20-29 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,914868,2023-01-02 14:39:05,261,
AMTTB8JUWRRM7,,,,,,,,,,v2_pilot3,Female,20-29 years old,Bachelor's degree,"More than $100,000",,,,,,,,,,,,,,465982,2023-01-02 14:39:05,262,
A1DUPOUC9RNU4L,,,,,,,,,,v2_pilot3,Female,60 years old or older,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,912711,2023-01-02 14:39:05,263,
A3MVVJHNQESGP4,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,1302431,2023-01-02 14:39:05,264,
ABBP9JASL9AGK,,,,,,,,,,v2_pilot3,Female,30-39 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,743022,2023-01-02 14:39:05,265,
A1Z1O6MMOB3UWW,,,,,,,,,,v2_pilot3,Male,40-49 years old,Bachelor's degree,"$75,000-$100,000",,,,,,,,,,,,,,781969,2023-01-02 14:39:05,266,
AHKYVHP6591H8,,,,,,,,,,v2_pilot3,Male,30-39 years old,Master's Degree,"Less than $25,000",,,,,,,,,,,,,,452196,2023-01-02 14:39:05,267,
A3CGDCXIOVQNE6,,,,,,,,,,v2_pilot3,Male,30-39 years old,High school/GED,"More than $100,000",,,,,,,,,,,,,,578326,2023-01-02 14:39:05,268,
A391RJ8646SYY1,,,,,,,,,,v2_pilot3,Male,60 years old or older,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,1359389,2023-01-02 14:39:05,269,
A150MDVC0C92OT,,,,,,,,,,v2_pilot3,Male,40-49 years old,Trade school,"$25,000-$50,000",,,,,,,,,,,,,,816132,2023-01-02 14:39:05,270,
A2NEFRREWF33YP,,,,,,,,,,v2_pilot3,Female,50-59 years old,Master's Degree,"More than $100,000",,,,,,,,,,,,,,869922,2023-01-02 14:39:05,271,
A3H318TSSHYM5,,,,,,,,,,v2_pilot3,Male,40-49 years old,Master's Degree,"$50,000-$75,000",,,,,,,,,,,,,,1071212,2023-01-02 14:39:05,272,
A3TBG0S2IEBVHU,,,,,,,,,,v2_pilot3,Male,40-49 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,567925,2023-01-02 14:39:05,273,
A2JDYN6QM8M5UN,,,,,,,,,,v2_pilot3,Male,20-29 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,884391,2023-01-02 14:39:05,274,
AZ69TBTDH7AZS,,,,,,,,,,v2_pilot3,Male,20-29 years old,Bachelor's degree,"$75,000-$100,000",,,,,,,,,,,,,,816264,2023-01-02 14:39:05,275,
A58GP5CIF6DJ5,,,,,,,,,,v2_pilot3,Female,40-49 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,730358,2023-01-02 14:39:05,276,
A37R0JYAB3QEX9,,,,,,,,,,v2_pilot3,Male,50-59 years old,High school/GED,"$50,000-$75,000",,,,,,,,,,,,,,962366,2023-01-02 14:39:05,277,
A11FRLH5KWRLBV,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,1432040,2023-01-02 14:39:05,278,
A1F9KLZGHE9DTA,,,,,,,,,,v2_pilot3,Male,40-49 years old,High school/GED,"$75,000-$100,000",,,,,,,,,,,,,,726962,2023-01-02 14:39:05,279,
A11YS0T8MV3Q7C,,,,,,,,,,v2_pilot3,Male,30-39 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,1319512,2023-01-02 14:39:05,280,
A2INXY39KBM92F,,,,,,,,,,v2_pilot3,Male,30-39 years old,High school/GED,"$50,000-$75,000",,,,,,,,,,,,,,921473,2023-01-02 14:39:05,281,
A1DJ3IDWF923Y7,,,,,,,,,,v2_pilot3,Male,40-49 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,1162521,2023-01-02 14:39:05,282,
AFJFYJZ849YOZ,,,,,,,,,,v2_pilot3,Female,20-29 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,1536046,2023-01-02 14:39:05,283,
A1V91Z2CQKMR55,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"$75,000-$100,000",,,,,,,,,,,,,,775745,2023-01-02 14:39:05,284,
ACSS93E03ZUGX,,,,,,,,,,v2_pilot3,Female,30-39 years old,High school/GED,"$50,000-$75,000",,,,,,,,,,,,,,760663,2023-01-02 14:39:05,285,
A1L4TKDNG5FE9P,,,,,,,,,,v2_pilot3,Male,20-29 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,1407025,2023-01-02 14:39:05,286,
A2KCEY5XG364JG,,,,,,,,,,v2_pilot3,Female,20-29 years old,Master's Degree,"$75,000-$100,000",,,,,,,,,,,,,,1632173,2023-01-02 14:39:05,287,
APVJEN2541WFB,,,,,,,,,,v2_pilot3,Female,30-39 years old,High school/GED,"Less than $25,000",,,,,,,,,,,,,,1494746,2023-01-02 14:39:05,288,
AT6OT5K5Z4V0J,,,,,,,,,,v2_pilot3,Male,60 years old or older,Trade school,"$75,000-$100,000",,,,,,,,,,,,,,1012969,2023-01-02 14:39:05,289,
APRHR60T52KR9,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,706385,2023-01-02 14:39:05,290,
A3VG22WR5I4UG2,,,,,,,,,,v2_pilot3,Male,30-39 years old,High school/GED,"Less than $25,000",,,,,,,,,,,,,,723859,2023-01-02 14:39:05,291,
A3V2O71AQ29DRZ,,,,,,,,,,v2_pilot3,Female,40-49 years old,Master's Degree,"$75,000-$100,000",,,,,,,,,,,,,,1283805,2023-01-02 14:39:05,292,
ACJ6NSCIWMUZI,,,,,,,,,,v2_pilot3,Male,50-59 years old,High school/GED,"$50,000-$75,000",,,,,,,,,,,,,,655909,2023-01-02 14:39:05,293,
A3I9743KVD971V,,,,,,,,,,v2_pilot3,Male,20-29 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,658493,2023-01-02 14:39:05,294,
A2R25RH05K0B68,,,,,,,,,,v2_pilot3,Male,40-49 years old,High school/GED,"Less than $25,000",,,,,,,,,,,,,,1120515,2023-01-02 14:39:05,295,
A2KW87ZD2ELYNG,,,,,,,,,,v2_pilot3,Male,40-49 years old,High school/GED,"$25,000-$50,000",,,,,,,,,,,,,,1564576,2023-01-02 14:39:05,296,
A2SWQM5X54P1O5,,,,,,,,,,v2_pilot3,Female,30-39 years old,Trade school,"$25,000-$50,000",,,,,,,,,,,,,,676274,2023-01-02 14:39:05,297,
A23XR87ATML7A2,,,,,,,,,,v2_pilot3,Male,50-59 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,1649952,2023-01-02 14:39:05,298,
A1VFOKKVJ7B9D6,,,,,,,,,,v2_pilot3,Female,40-49 years old,Trade school,"Less than $25,000",,,,,,,,,,,,,,711248,2023-01-02 14:39:05,299,
A2CFI1X8OKYIL2,,,,,,,,,,v2_pilot3,Female,40-49 years old,High school/GED,"More than $100,000",,,,,,,,,,,,,,726552,2023-01-02 14:39:05,300,
AYJGQBBK6KXZ7,,,,,,,,,,v2_pilot3,Female,30-39 years old,Bachelor's degree,"$75,000-$100,000",,,,,,,,,,,,,,638149,2023-01-02 14:39:05,301,
A3O3NJQ5AUXUVV,,,,,,,,,,v2_pilot3,Female,30-39 years old,Bachelor's degree,"$50,000-$75,000",,,,,,,,,,,,,,1544581,2023-01-02 14:39:05,302,
A2TCX20FIMNWSS,,,,,,,,,,v2_pilot3,Male,60 years old or older,Master's Degree,"$25,000-$50,000",,,,,,,,,,,,,,1732328,2023-01-02 14:39:05,303,
A3ITZNJQUTIZ4C,,,,,,,,,,v2_pilot3,Female,40-49 years old,Trade school,"$25,000-$50,000",,,,,,,,,,,,,,1882492,2023-01-02 14:39:05,304,
AHYTT3T8W9Y9Y,,,,,,,,,,v2_pilot3,Female,30-39 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,848604,2023-01-02 14:39:05,305,
A5NE8TWS8ZV7B,,,,,,,,,,v2_pilot3,Female,30-39 years old,Bachelor's degree,"Less than $25,000",,,,,,,,,,,,,,619194,2023-01-02 14:39:05,306,
AQAXDL1INQC9Q,,,,,,,,,,v2_pilot3,Female,40-49 years old,Trade school,"$50,000-$75,000",,,,,,,,,,,,,,982996,2023-01-02 14:39:05,307,
A2G7F8S617H0BB,,,,,,,,,,v2_pilot3,Male,30-39 years old,Bachelor's degree,"$25,000-$50,000",,,,,,,,,,,,,,527111,2023-01-02 14:39:05,308,
